Date,House_Index,House_Index_diff1,House_Index_pct_change,Interest_Rate_diff1,log_Median_Household_Income_diff1,CPI_diff1,log_GDP_diff1,Population_diff1,Poverty_Rate_diff1,log_House_Index_diff1,Mortgage_Rate_diff1,CPI_diff1_lag6,log_Median_Household_Income_diff1_lag8,Interest_Rate_diff1_lag8,recession_period,price_to_income,price_momentum,PC1,PC2,PC3,PC4,PC5
1999-04-01,109.52,0.007607387405097477,0.7636397092648739,0.11000000000000032,0.00757876357181253,1.049999999999983,0.012095263426347813,17.440878048780178,-0.15000000000000036,0.007607387405097477,0.13100000000000023,-0.20000000000001705,0.00875355729507099,0.2599999999999998,0,0.001629337598095734,1.9169923692536672,0.393750083661208,-0.9261487556018348,0.038845807077255816,-0.2591389695567005,-0.17411353743731797
1999-07-01,111.45,0.0174688788516848,1.762235208181151,0.25,0.007521757677922736,1.8500000000000227,0.01669922418926717,17.440878048781087,-0.15000000000000036,0.0174688788516848,0.7159999999999993,-0.19999999999998863,0.00867759697196746,0.009999999999999787,0,0.00164562569213732,2.5393320452663515,1.0767100842018862,-0.5180922983103174,0.263049121461993,-0.27477505636000793,0.1191862578866519
1999-10-01,113.1,0.0146963232901971,1.4804845222072593,0.20999999999999996,0.007465602958768969,1.1499999999999773,0.021805656447295263,17.440878048780178,-0.15000000000000036,0.0146963232901971,0.21999999999999975,1.0500000000000114,0.00860294362995262,-0.019999999999999574,0,0.001657567874546587,3.2688093498904225,1.0574337316149678,-0.6426216641240121,0.1394215587513243,-0.487464271861891,-0.13909847906435321
2000-01-01,115.69,0.022641816918722135,2.2900088417329822,0.25,0.007410280491759735,0.35000000000002274,0.01025114155537743,17.440878048780178,-0.14999999999999858,0.022641816918722135,0.35800000000000143,1.3499999999999943,0.008529563824470898,0.05999999999999961,0,0.0016830084375909222,3.804396590399284,0.6220612680064735,-1.0065994098626876,-0.5037914671302166,-0.6349824025053005,0.3558281172342219
2000-04-01,119.38,0.03139748269970699,3.189558302359763,0.5699999999999994,-0.0058360247345419225,3.049999999999983,0.024252272559508015,17.440878048781087,0.09999999999999964,0.03139748269970699,-0.057500000000000995,-0.05000000000001137,0.03275146529244388,-0.10999999999999943,0,0.0017468539654667836,5.5526083112290125,1.2954187705712545,1.484615038747176,1.0227202185959294,-0.6616825528810788,0.5488478465486094
2000-07-01,122.31,0.024247122758767503,2.454347461886419,0.5200000000000005,-0.005870283954708455,1.950000000000017,0.006850692349013698,17.440878048780178,0.09999999999999964,0.024247122758767503,-0.004999999999999005,0.5500000000000114,0.031712736793403806,0.08999999999999986,0,0.0018002649396526348,5.722188607485523,0.16951889965614358,0.7470019833241852,0.44808796765441905,-0.627543135032601,0.5940497565488405
2000-10-01,125.1,0.022554611973593985,2.2810890360559277,-0.03000000000000025,-0.005904947775016822,0.3499999999999943,0.011330902336348814,26.560749999999643,0.09999999999999964,0.022554611973593985,-0.3525000000000009,1.049999999999983,0.03073787545362805,-0.46999999999999975,0,0.0018522357121705656,4.7914223488021435,-0.7524987020906414,0.24961110645957338,0.2816770038266408,-1.1911465209862406,0.8970942526312115
2001-01-01,129.2,0.03224817387563572,3.277378097521977,-0.5299999999999994,-0.0059400234055324574,0.75,0.0032992511741500863,26.560750000000553,0.09999999999999964,0.03224817387563572,-0.7625000000000002,1.8500000000000227,0.029821166141777766,-0.4400000000000004,0,0.0019243372058385462,5.633227046030576,-1.3350053365225252,0.5117038405153158,-0.1456443657898092,-0.7821277371010068,1.6298446750682876
2001-04-01,133.05,0.029363406075196608,2.9798761609907354,-1.1800000000000006,-0.01580036999031975,1.6999999999999886,0.01222356936880864,26.560750000000553,0.10000000000000142,0.029363406075196608,0.04499999999999993,1.1499999999999773,0.00757876357181253,0.11000000000000032,1,0.002013240022697182,6.354916067146288,-1.6324903362247816,1.466560018036089,0.0704316260447857,-0.6943266375300041,1.4173519985184893
2001-07-01,137.2,0.03071471786808644,3.119128147313033,-1.0299999999999998,-0.016054035045865334,1.5999999999999943,-9.246582781052837e-05,26.560749999999643,0.09999999999999964,0.03071471786808644,0.05000000000000071,0.35000000000002274,0.007521757677922736,0.25,1,0.0021096332743907125,6.19195046439629,-1.9838559431009155,1.1707913575860367,-0.14403474457458557,-0.6578214571432134,1.6854801396550276
2001-10-01,140.24,0.02191552532119445,2.215743440233253,-1.2799999999999998,-0.01631597804688134,1.0,0.005874847582155951,21.824249999999665,0.09999999999999964,0.02191552532119445,-0.5100000000000007,3.049999999999983,0.007465602958768969,0.20999999999999996,1,0.0021918493338022116,5.403983464862838,-2.1836747737619016,1.2405785946063006,-0.46852197620568714,-0.4910576354340242,1.026740355184945
2002-01-01,143.91,0.025832863569103637,2.6169423844837336,-0.7600000000000002,-0.016586610929980594,-0.19999999999998863,0.011475149310435029,21.824250000000575,0.09999999999999964,0.025832863569103637,0.3799999999999999,1.950000000000017,0.007410280491759735,0.25,0,0.0022868266327665658,4.890670553935861,-1.5702132230722563,0.8842483612160397,-0.6550380201750908,-1.221529428003207,0.8087605967377516
2002-04-01,149.17,0.035898490983756304,3.655062191647551,0.020000000000000018,0.031864147315113556,2.75,0.009594480123970683,21.824249999999665,0.09999999999999964,0.035898490983756304,-0.01249999999999929,0.3499999999999943,-0.0058360247345419225,0.5699999999999994,0,0.0022960711124793164,6.367655447803755,0.5176429141905071,0.001760409995379208,0.7770429279708687,1.173753243224955,2.0292545651405476
2002-07-01,154.24,0.0334232356963966,3.398806730575865,-0.020000000000000018,0.03088009861823693,1.4499999999999886,0.008831641885766572,21.824249999999665,0.10000000000000142,0.0334232356963966,-0.5,0.75,-0.005870283954708455,0.5200000000000005,0,0.0023019177673307962,7.178097421999863,0.13427619882172306,-0.37782937452855425,0.3218961727596393,0.8390838854590299,1.8547302441195481
2002-10-01,157.1,0.018372714399339962,1.8542531120331773,0.020000000000000018,0.02995501353961849,1.4000000000000057,0.007021243585219494,17.951250000000073,0.09999999999999964,0.018372714399339962,-0.3725000000000005,1.6999999999999886,-0.005904947775016822,-0.03000000000000025,0,0.0022754100735054494,5.316082322182747,-0.1329466043570935,-0.4906492119047059,0.3720977618202913,1.0858323029704313,1.1039435361170844
2003-01-01,160.03,0.018478752396323905,1.865054105665176,-0.51,0.029083746274640276,0.700000000000017,0.010136641922702694,17.951250000000073,0.09999999999999964,0.018478752396323905,-0.19649999999999945,1.5999999999999943,-0.0059400234055324574,-0.5299999999999994,0,0.002251406865503658,3.7538900414937793,-0.6946002842954744,-0.42030276222307195,-0.07293802266310272,1.1122066681256448,1.1361833736452274
2003-04-01,163.19,0.01955386848494367,1.9746297569205762,0.020000000000000018,-0.014846583270069047,2.4499999999999886,0.012330626934195621,17.951250000000073,0.05000000000000071,0.01955386848494367,-0.10350000000000037,1.0,-0.01580036999031975,-1.1800000000000006,0,0.002330203833934245,3.8765117759388845,-0.08475311307063361,1.1834681937260125,0.4991834694764279,-0.7186509648778187,0.2897009450700825
2003-07-01,168.35,0.031129979464240343,3.1619584533365996,-0.25,-0.015070330356385497,1.4499999999999886,0.022195777452036936,17.951250000000073,0.049999999999998934,0.031129979464240343,-0.17999999999999972,-0.19999999999998863,-0.016054035045865334,-1.0299999999999998,0,0.0024403855910705226,5.199025182778216,0.07886626180253167,1.342257582596139,-0.058806740658338304,-1.0800262642293932,0.5288329151540483
2003-10-01,177.31,0.05185446746181377,5.3222453222453225,0.0,-0.015300924778568259,0.4000000000000057,0.017616107835717543,18.037000000000262,0.05000000000000071,0.05185446746181377,0.3194999999999997,2.75,-0.01631597804688134,-1.2799999999999998,0,0.002609898804047838,8.652490961455971,0.3498515263162833,1.1443208230287294,-0.8424769546225198,-1.6280714738107376,1.2850998351734744
2004-01-01,182.84,0.030711840394646472,3.118831425187518,-0.010000000000000009,-0.015538685751110393,0.09999999999999432,0.012763089836187902,18.037000000000262,0.049999999999998934,0.030711840394646472,-0.2394999999999996,1.4499999999999886,-0.016586610929980594,-0.7600000000000002,0,0.0027334429660636865,8.607068607068612,-0.3391620175811669,0.6898949436374799,-0.593463793550298,-1.4634896313079622,0.5501328261805541
2004-04-01,192.31,0.05049719985921275,5.179391817982926,0.0,0.0015685106102534263,2.75,0.015757185384984496,18.036999999999352,-0.02499999999999858,0.05049719985921275,0.11749999999999972,1.4000000000000057,0.031864147315113556,0.020000000000000018,0,0.0028705127248302115,8.459759742823314,1.133995873362636,0.9262011700626204,-0.02947588572299325,-0.31539085332835637,1.634284899100275
2004-07-01,209.76,0.0868553666926335,9.073891113306631,0.26,0.0015660542370650177,1.950000000000017,0.015766649668751853,18.037000000000262,-0.025000000000000355,0.0868553666926335,0.22599999999999998,0.700000000000017,0.03088009861823693,-0.020000000000000018,0,0.003126080476900149,14.723255305184857,1.966570050073422,1.0921928688210372,-0.9732204106137572,-0.9868362182172187,2.910054866920739
2004-10-01,217.45,0.0360049190282572,3.6660945842867942,0.5,0.0015636055454759656,1.4499999999999886,0.017872765077211028,17.685749999999643,-0.025000000000000355,0.0360049190282572,-0.3334999999999999,2.4499999999999886,0.02995501353961849,0.020000000000000018,0,0.003235622349527565,13.072643128282447,1.2109498089281305,0.2352086790471921,0.04857869658218872,-0.8278184453766726,0.7667064176501054
2005-01-01,227.49,0.04513734233730737,4.617153368590499,0.5199999999999998,0.0015611644995097151,1.3499999999999943,0.018982720274538067,17.685750000000553,-0.025000000000000355,0.04513734233730737,-0.012500000000000178,1.4499999999999886,0.029083746274640276,-0.51,0,0.003379735551923934,8.452517162471395,1.4385213616187817,0.34356783687861164,-0.1529347379917439,-0.9597410623153461,1.0834126017158425
2005-04-01,244.5,0.07210902753397264,7.477251747329539,0.5100000000000002,0.011705109178553386,2.9000000000000057,0.012095931891508371,17.685749999999643,-0.07499999999999929,0.07210902753397264,0.14500000000000046,0.4000000000000057,-0.014846583270069047,0.020000000000000018,0,0.0035901765720788518,12.439641296849846,2.2497009989769485,0.4954604995979064,-0.3177725603293473,-0.2945858232371098,2.506031290275779
2005-07-01,257.78,0.05289119906170647,5.431492842535768,0.46999999999999975,0.011569683244690765,1.700000000000017,0.016880008311837003,17.685749999999643,-0.07500000000000107,0.05289119906170647,-0.16000000000000014,0.09999999999999432,-0.015070330356385497,-0.25,0,0.003741635822628637,13.314870983339922,1.7958383128046755,0.0016822438209474894,-0.2797292141920573,-0.49734778144123803,1.5804889900840031
2005-10-01,268.98,0.04253051941876951,4.344790131119569,0.52,0.011437355208572697,2.1499999999999773,0.013720172637199823,8.936249999999745,-0.07499999999999929,0.04253051941876951,0.3700000000000001,2.75,-0.015300924778568259,0.0,0,0.00385980269058296,10.01226993865032,1.787231550486494,0.19583830265965566,-0.45538639231461536,0.10041622892419545,0.8657402005525009
