Date,Year,Quarter,Unemployment_Rate,CPI,Interest_Rate,Mortgage_Rate,ZHVI,GDP_Growth,Median_Household_Income,Population,Poverty_Rate,Marriage_Rate,Divorce_Rate,YearQuarter,QuarterLabel,CPI_diff1,ZHVI_diff1,Unemployment_Rate_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,Median_Household_Income_diff1,Population_diff1,Poverty_Rate_diff1,CPI_lag4,Interest_Rate_lag2,Mortgage_Rate_lag5,Poverty_Rate_lag5,Median_Household_Income_lag6,Population_lag3,ZHVI_pct_change,price_to_income,CPI_yoy_pct,real_interest_rate,real_mortgage_rate,Income_CPI_interaction,Unemployment_ZHVI_interaction,price_momentum,hot_market,rising_rates
2010-04-01,2010,2,9.833333333333334,228.57066666666665,0.1933333333333333,4.907666666666667,321475.53243333334,3.9565205880274887,56069.12518830504,605.282,19.2,8.613333333333332,2.6599999999999997,2010-Q2,Q2 2010,0.6106666666666456,3545.3125666666892,-0.5,0.06,-0.08816666666666695,-751.6000675119867,0.0,0.0,223.841,0.12,5.06,18.4,64302.84973975597,620.29,1.1151228619140197,5.733557128877535,2.1129581563103406,-1.9196248229770072,2.794708510356326,12.815757323707675,316.1176068927778,1.9754004043812001,0,1
2010-07-01,2010,3,9.733333333333333,229.522,0.1866666666666666,4.445833333333334,320890.7680666667,2.9342676566421746,55100.24942176289,605.282,19.2,9.119999999999996,2.8466666666666662,2010-Q3,Q3 2010,0.9513333333333378,-584.76436666667,-0.10000000000000142,-0.00666666666666671,-0.4618333333333329,-968.8757665421508,0.0,0.0,226.6325,0.1333333333333333,5.029166666666667,18.4,65234.582243198645,620.29,-0.18190011608051337,5.823762531643364,1.2749715949830653,-1.0883049283163988,3.1708617383502684,12.646719447781862,312.3336809182222,0.9311943360532426,0,1
2010-10-01,2010,4,9.9,230.91766666666663,0.1866666666666666,4.413,317249.99853333336,0.7980836066330499,54767.86647508096,605.282,19.2,6.333333333333332,2.8466666666666662,2010-Q4,Q4 2010,1.3956666666666422,-3640.7695333333104,0.16666666666666785,0.0,-0.03283333333333349,-332.38294668192975,0.0,0.0,226.79216666666665,0.1933333333333333,5.157333333333333,18.4,64240.82878633269,620.29,-1.134582199191514,5.792630221914526,1.8190663551724606,-1.632399688505794,2.5939336448275396,12.646867934737251,314.07749854800005,-1.314418508934656,0,0
2011-01-01,2011,1,10.033333333333331,233.976,0.1566666666666666,4.847833333333333,315856.5206666666,0.1124047517898875,55879.853360022935,620.29,18.7,7.25,2.948333333333333,2011-Q1,Q1 2011,3.0583333333333655,-1393.4778666667407,0.13333333333333108,-0.03,0.43483333333333274,1111.9868849419727,15.007999999999925,-0.5,227.96,0.1866666666666666,4.919,18.4,62302.35681945996,620.29,-0.43923652422659387,5.6524221463443185,2.639059484120021,-2.4823928174533543,2.208773849213312,13.074544569764726,316.90937573555544,-1.5688352240018855,0,0
2011-04-01,2011,2,10.4,237.1275,0.0933333333333333,4.6625000000000005,315838.02873333334,1.9624451079464549,58491.43172944897,620.29,18.7,9.86,2.7550000000000003,2011-Q2,Q2 2011,3.1514999999999986,-18.49193333328003,0.3666666666666689,-0.0633333333333333,-0.18533333333333246,2611.5783694260317,0.0,0.0,228.57066666666665,0.1866666666666666,4.995833333333334,19.2,60584.97329681778,635.737,-0.005854535880489564,5.3997315400696,3.7436270620902157,-3.6502937287568824,0.9188729379097849,13.86992697742491,328.4715498826667,-0.4450653448471731,0,0
2011-07-01,2011,3,10.4,238.458,0.0833333333333333,4.307,313518.91696666664,0.9885823371511672,61688.02183932505,620.29,18.7,10.44,2.948333333333333,2011-Q3,Q3 2011,1.3305000000000007,-2319.111766666698,0.0,-0.009999999999999995,-0.35550000000000015,3196.5901098760805,0.0,0.0,229.522,0.1566666666666666,4.907666666666667,19.2,60214.6360479471,635.737,-0.7342724927607569,5.08233053384772,3.893308702433762,-3.8099753691004286,0.41369129756623835,14.710002311761773,326.05967364533336,-0.7400840403946951,0,0
2011-10-01,2011,4,9.933333333333334,238.40316666666664,0.0733333333333333,4.006,311148.8356,4.953571873325849,64302.84973975597,620.29,18.7,7.25,2.948333333333333,2011-Q4,Q4 2011,-0.054833333333363043,-2370.081366666651,-0.4666666666666668,-0.009999999999999995,-0.30100000000000016,2614.8279004309225,0.0,0.0,230.91766666666663,0.0933333333333333,4.445833333333334,19.2,61567.548754222335,635.737,-0.7559611999165661,4.838803207933546,3.241631577199966,-3.1682982438666327,0.7643684228000343,15.330003003648663,309.07451002933334,-1.4846828775303966,0,0
2012-01-01,2012,1,9.466666666666669,240.6145,0.1033333333333333,3.919666666666666,311866.78713333333,2.7051846934482398,65234.582243198645,635.737,18.2,7.0,2.948333333333333,2012-Q1,Q1 2012,2.211333333333357,717.9515333333402,-0.466666666666665,0.03,-0.08633333333333404,931.7325034426758,15.447000000000003,-0.5,233.976,0.0833333333333333,4.413,19.2,64008.20860963295,635.737,0.23074215654668162,4.780697237711652,2.8372568126645348,-2.7339234793312013,1.0824098540021314,15.69638638915612,295.2338918195556,-0.5269633645452299,0,1
2012-04-01,2012,2,9.1,242.2938333333333,0.1533333333333333,3.794333333333333,316217.55803333333,1.4257310195086024,64240.82878633269,635.737,18.2,9.52,2.7550000000000003,2012-Q2,Q2 2012,1.679333333333318,4350.770900000003,-0.3666666666666689,0.04999999999999999,-0.1253333333333333,-993.7534568659539,0.0,0.0,237.1275,0.0733333333333333,4.847833333333333,18.7,66703.64256368113,651.559,1.395073499166788,4.922376687964041,2.178715388697361,-2.0253820553640276,1.615617944635972,15.565156663150894,287.75797781033333,1.6290346783908616,0,1
2012-07-01,2012,3,8.700000000000001,243.232,0.1433333333333333,3.5498333333333334,321887.09,0.141326884519971,62302.35681945996,635.737,18.2,10.08,2.948333333333333,2012-Q3,Q3 2012,0.9381666666666888,5669.531966666691,-0.3999999999999986,-0.009999999999999981,-0.2444999999999995,-1938.471966872734,0.0,0.0,238.458,0.1033333333333333,4.6625000000000005,18.7,68842.66671679867,651.559,1.7929213045371206,5.16653151553746,2.0020297075376003,-1.858696374204267,1.547803625795733,15.153926853910884,280.04176830000006,3.213007373684418,0,1
