Date,House_Index_diff1,House_Index_pct_change,GDP_diff1,CPI_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,Unemployment_Rate,Median_Household_Income_diff1,Population_diff1,Poverty_Rate_diff1,Interest_Rate_diff1_lag1,CPI_diff1_lag3,Mortgage_Rate_diff1_lag2,Poverty_Rate_diff1_lag5,CPI_pct_change,GDP_pct_change,Unemployment_Rate_pct_change,recession_period,hot_market,rising_rates,price_to_income_ratio_diff1,real_interest_rate,real_mortgage_rate,price_momentum
2004-07-01,3.267819191312599,3.907063277758699,0.10020619460865536,0.4428468818052243,0.5907574214632721,0.5995694054481119,-0.21278620740861798,-0.2270886207550579,0.12574486614681848,0.004022864788063831,0.066204902228285,-0.5592647241396359,-0.5098770813886493,0.43426869624082415,0.6058311865463692,0.31087902571332465,0.6171637671449679,-0.292352673102343,1.1259916264596033,1.0239077579421858,3.3638095184325616,-0.571698944149132,0.15931444091313565,3.244529096028066
2004-10-01,1.2011076697395555,1.283837482693288,0.21001617107102147,0.12546020451453166,1.1111703175962355,-0.7350369305654133,-0.5344986876573613,-0.2270886207550579,0.08798996726068956,0.004022864788063831,0.6369845031624811,-0.7567565539128472,0.3913301381922708,0.4342686962408124,0.20964593178016758,0.476813519733031,-0.522405172638815,-0.292352673102343,1.1259916264596033,1.0239077579421858,1.344202930805606,-0.33930930001645143,-0.030517960613327875,2.8209605989973032
2005-01-01,1.6987277594625785,1.7451791626586801,0.2778284512831255,0.061982869056400346,1.1545380589406486,0.030662146932962514,-0.2932143274708039,-0.2270886207550579,0.08798996726078732,0.004022864788063831,1.1638579809478928,0.9877546090837899,0.6652264500256889,0.43426869624082415,0.12582467527650743,0.564404273138916,0.33711605272421413,-0.292352673102343,1.1259916264596033,1.0239077579421858,1.8223406801617699,-0.0986426377578714,-0.03736746429173742,1.6353763419467806
2005-04-01,3.174647770258077,3.132561954017673,-0.03837500363156284,1.045881568657499,1.1328541882684429,0.40635561953730764,-0.6149268077195473,0.31770256483845755,0.08798996726068956,-0.3365796872682051,1.2077641040966767,0.46110972968859104,-0.7471697386452514,0.4342686962408124,1.2838895802009782,0.022508250325099427,-0.534726795775291,-0.292352673102343,1.1259916264596033,1.0239077579421858,2.739685593265425,0.1335467662372255,0.04137138251870509,2.658524117484857
2005-07-01,2.384808223591325,2.140200739844465,0.2028448311157523,0.284153543159887,1.0461187055796146,-0.3211777718552322,-0.5344986876573613,0.31770256483845755,0.08798996726068956,-0.3365796872682172,1.1858110425222854,0.13195668006656605,0.06315944198633318,-0.06259728954821683,0.36350944314699896,0.39855365992326275,0.08008595866681106,-0.292352673102343,1.1259916264596033,1.0239077579421858,1.9239399809179352,0.3536935833123205,-0.04688976162594558,2.8831194088869907
2005-10-01,1.9443615058790524,1.6130606063618207,0.05940309949617085,0.5698015527214689,1.154538058940649,0.9430605804006549,-0.8562111679061047,0.31770256483845755,-0.8524697844933307,-0.3365796872682051,1.0979987962247157,0.06612607014216854,0.46075086238968266,-0.0625972895482286,0.6835135793095535,0.14997768747745494,-0.5759162216886532,-0.292352673102343,1.1259916264596033,1.0239077579421858,1.4634906724509444,0.5931070183327632,0.1641793305726881,2.035629138085415
2006-01-01,0.6971349831264573,0.4630929106888244,0.4080549078159592,-0.3823584791505369,1.1328541882684429,0.2513075197323374,-0.7757830478439188,0.31770256483845755,-0.8524697844933307,-0.3365796872682051,1.2077641040966771,1.0865005239703955,-0.30918807870886555,-0.0625972895482286,-0.4233644831531982,0.6784282256506398,0.09307977661386259,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.2709276638542998,0.8323254211751505,0.21434567380206854,1.1098763430524328
2006-04-01,0.5002044795339423,0.28008380750193934,-0.04250384381403285,0.5698015527214869,1.1111703175962355,0.9251704150385447,-1.0170674080304767,-0.013134264231059112,-0.8524697844932329,0.8555292449287543,1.1858110425222854,0.2965332048775879,1.028738605823036,-0.0625972895482286,0.6620049789946267,-0.04146434213175749,-0.4821673720837613,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.3992702290748183,1.0601172248556279,0.418163448304677,0.3907985922774864
2006-07-01,-0.16681819392457845,-0.2804130309069719,-0.18249616464826915,1.5219615845935106,1.002750964235202,0.6687447115149432,-0.5344986876573613,-0.013134264231059112,-0.8524697844933307,0.8555292449287543,1.1638579809478928,0.5927709495373674,0.29666551428671045,-0.393841280074252,1.7214981942814511,-0.2625586788695705,0.8903326524916174,-0.292352673102343,1.1259916264596033,1.0239077579421858,-0.21835638341703345,1.2648733198718312,0.5603986580826703,-0.008803692116908811
2006-10-01,0.006819454404315055,-0.13924336839901177,0.013896262403655405,-1.2710411755644295,0.04866065465810144,-0.9055898403508781,-1.0170674080304767,-0.013134264231059112,-0.5225913939414693,0.8555292449287543,1.0540926730759326,-0.3946881993286328,1.0098056810419256,-0.3938412800742638,-1.42435412972784,0.025749905130981347,-0.8367825858066161,-0.292352673102343,-0.8881060715737715,1.0239077579421858,-0.059475810629433135,1.2792593255760947,0.34013110902807914,-0.2316107612290537
