Date,House_Index_pct_change_lag1,House_Index_pct_change_lag3,GDP_pct_change_lag8,House_Index_pct_change_lag4,CPI_pct_change_lag8,dummy_crisis_2008_period,House_Index_pct_change,House_Index
2003-10-01,0.0316195845333659,0.0186505410566517,0.0058921383428225,0.0185425311203317,0.0055803571428572,0,0.0532224532224532,177.31
2004-01-01,0.0532224532224532,0.0197462975692057,0.0115412413998825,0.0186505410566517,-0.0011098779134294,0,0.0311883142518751,182.84
2004-04-01,0.0311883142518751,0.0316195845333659,0.0096406547039458,0.0197462975692057,0.0152777777777777,0,0.0517939181798292,192.31
2004-07-01,0.0517939181798292,0.0532224532224532,0.0088707558971514,0.0316195845333659,0.0079343365253077,0,0.0907389111330663,209.76
2004-10-01,0.0907389111330663,0.0311883142518751,0.0070459503060804,0.0532224532224532,0.007600434310532,0,0.0366609458428679,217.45
2005-01-01,0.0366609458428679,0.0517939181798292,0.0101881917107846,0.0311883142518751,0.0037715517241381,0,0.0461715336859049,227.49
2005-04-01,0.0461715336859049,0.0907389111330663,0.0124069625471479,0.0517939181798292,0.0131508319914115,0,0.0747725174732953,244.5
2005-07-01,0.0747725174732953,0.0366609458428679,0.0224439363458945,0.0907389111330663,0.007682119205298,0,0.0543149284253576,257.78
2005-10-01,0.0543149284253576,0.0461715336859049,0.0177721866165618,0.0366609458428679,0.0021030494216613,0,0.0434479013111956,268.98
2006-01-01,0.0434479013111956,0.0747725174732953,0.0128448856860983,0.0461715336859049,0.0005246589716683,0,0.0197412447022082,274.29
2006-04-01,0.0197412447022082,0.0543149284253576,0.01588198446305,0.0747725174732953,0.0144205558468799,0,0.0159685004921796,278.67
2006-07-01,0.0159685004921796,0.0434479013111956,0.0158915991039243,0.0543149284253576,0.0100801240630654,0,0.0044138228011625,279.9
2006-10-01,0.0044138228011625,0.0197412447022082,0.0180334387431373,0.0434479013111956,0.0074206755373591,0,0.0073240443015363,281.95
2007-01-01,0.0073240443015363,0.0159685004921796,0.0191640375904811,0.0197412447022082,0.0068580137160274,0,-0.0065259797836495,280.11
2007-04-01,-0.0065259797836495,0.0044138228011625,0.0121693835322558,0.0159685004921796,0.0146316851664984,0,-0.0071757523829923,278.1
2007-07-01,-0.0071757523829923,0.0073240443015363,0.0170232806630463,0.0044138228011625,0.0084535057185479,0,-0.0220424307802948,271.97
2007-10-01,-0.0220424307802948,-0.0065259797836495,0.0138147261410606,0.0073240443015363,0.01060157790927,1,-0.0231275508328124,265.68
2008-01-01,-0.0231275508328124,-0.0071757523829923,0.0206358293523576,-0.0065259797836495,0.0031715052451817,1,-0.0278154170430592,258.29
2008-04-01,-0.0278154170430592,-0.0220424307802948,0.0113436418131709,-0.0071757523829923,0.0104571984435797,1,-0.0630299276007589,242.01
2008-07-01,-0.0630299276007589,-0.0231275508328124,0.0084898131548913,-0.0220424307802948,0.0175691937424788,1,-0.0510309491343332,229.66
2008-10-01,-0.0510309491343332,-0.0278154170430592,0.0122112259761726,-0.0231275508328124,-0.0035477767265846,1,-0.0185927022555082,225.39
2009-01-01,-0.0185927022555082,-0.0630299276007589,0.0125424870864898,-0.0278154170430592,0.0021409921671018,1,0.0008429832734373,225.58
2009-04-01,0.0008429832734373,-0.0510309491343332,0.013114489093746,-0.0630299276007589,0.0197772630162813,1,-0.0330703076513875,218.12
2009-07-01,-0.0330703076513875,-0.0185927022555082,0.0112508038768284,-0.0510309491343332,0.0089280737286088,1,-0.022373005684944,213.24
2009-10-01,-0.022373005684944,0.0008429832734373,0.0103638964174759,-0.0185927022555082,0.005506496376578,1,0.0031888951416243,213.92
2010-01-01,0.0031888951416243,-0.0330703076513875,-0.0005789987372118,0.0008429832734373,0.0100414846561718,0,-0.0102842183994016,211.72
2010-04-01,-0.0102842183994016,-0.022373005684944,0.0108226014851353,-0.0330703076513875,0.0133847416212198,0,0.0011335726431136,211.96
2010-07-01,0.0011335726431136,0.0031888951416243,0.0022399212791917,-0.022373005684944,0.0240606246323356,0,0.0127382525004717,214.66
2010-10-01,0.0127382525004717,-0.0102842183994016,-0.0195174185863089,0.0031888951416243,-0.0117858796599655,0,-0.0023758501816826,214.15
2011-01-01,-0.0023758501816826,0.0011335726431136,-0.0121374906396808,-0.0102842183994016,-0.0194058880735567,0,-0.0219939294886761,209.44
2011-04-01,-0.0219939294886761,0.0127382525004717,-0.0034416421094121,0.0011335726431136,0.005754406527521,0,-0.0026260504201681,208.89
2011-07-01,-0.0026260504201681,-0.0023758501816826,0.0047037681601218,0.0127382525004717,0.013345644344741,0,0.0134999281918715,211.71
2011-10-01,0.0134999281918715,-0.0219939294886761,0.014005720304173,-0.0023758501816826,0.0034190831726261,0,0.0096358225875017,213.75
2012-01-01,0.0096358225875017,-0.0026260504201681,0.0077372925680261,-0.0219939294886761,0.002569900862658,0,-0.0054736842105262,212.58
2012-04-01,-0.0054736842105262,0.0134999281918715,0.0146013338652357,-0.0026260504201681,0.0048979950756242,0,-0.0021638912409446,212.12
2012-07-01,-0.0021638912409446,0.0096358225875017,0.0107751615750211,0.0134999281918715,-0.000533790701541,0,0.0153215161229491,215.37
2012-10-01,0.0153215161229491,-0.0054736842105262,0.0110864718652385,0.0096358225875017,0.009366025775723,0,0.0070576217671911,216.89
2013-01-01,0.0070576217671911,-0.0021638912409446,0.0027417009885513,-0.0054736842105262,0.0095350032419445,0,0.0074692240306146,218.51
2013-04-01,0.0074692240306146,0.0153215161229491,0.0134248573815316,-0.0021638912409446,0.0150148214976155,0,0.0192668527756167,222.72
2013-07-01,0.0192668527756167,0.0070576217671911,0.0057940397899693,0.0153215161229491,0.008151863373754,0,0.0139637212643679,225.83
2013-10-01,0.0139637212643679,0.0074692240306146,0.0124350063395979,0.0070576217671911,0.001087362662737,0,0.0070849754239914,227.43
2014-01-01,0.0070849754239914,0.0192668527756167,0.0143001070743762,0.0074692240306146,0.0022814007129376,0,0.0072989491272039,229.09
2014-04-01,0.0072989491272039,0.0139637212643679,0.0086073606593644,0.0192668527756167,0.0140024435759893,0,0.0209524640970797,233.89
2014-07-01,0.0209524640970797,0.0070849754239914,0.0069368299046437,0.0139637212643679,-0.0024614127642716,0,0.0079097011415623,235.74
2014-10-01,0.0079097011415623,0.0072989491272039,0.0061814238525459,0.0070849754239914,0.0091646535177707,0,0.0136166963603969,238.95
2015-01-01,0.0136166963603969,0.0209524640970797,0.0138711442137984,0.0072989491272039,-0.0019941834607792,0,0.0051893701611216,240.19
2015-04-01,0.0051893701611216,0.0079097011415623,0.0048352406378857,0.0209524640970797,0.0082760716794059,0,0.0132811524210001,243.38
2015-07-01,0.0132811524210001,0.0136166963603969,0.0134589761886272,0.0079097011415623,0.0028107280192921,0,0.0092448023666693,245.63
2015-10-01,0.0092448023666693,0.0051893701611216,0.0140487953229233,0.0136166963603969,0.0055772652308492,0,0.0041525872246874,246.65
2016-01-01,0.0041525872246874,0.0132811524210001,0.0003326543554891,0.0051893701611216,0.0005170651704093,0,0.0040137847151833,247.64
2016-04-01,0.0040137847151833,0.0092448023666693,0.0186518715426413,0.0132811524210001,0.0094396375954359,0,0.0150218058471975,251.36
2016-07-01,0.0150218058471975,0.0041525872246874,0.0163096081013289,0.0092448023666693,0.0012359159577148,0,0.0101448122215148,253.91
2016-10-01,0.0101448122215148,0.0040137847151833,0.0060576060922159,0.0041525872246874,-9.18801882344722e-05,0,0.0078374227088338,255.9
2017-01-01,0.0078374227088338,0.0150218058471975,0.0084551882559247,0.0040137847151833,-0.0126886213908742,0,-0.0077373974208675,253.92
2017-04-01,-0.0077373974208675,0.0101448122215148,0.0119719131294888,0.0150218058471975,0.0152876860885293,0,0.0279615626969123,261.02
2017-07-01,0.0279615626969123,0.0078374227088338,0.0066653960462552,0.0101448122215148,0.0003467447838823,0,0.0043674814190484,262.16
2017-10-01,0.0043674814190484,-0.0077373974208675,0.0018210890711505,0.0078374227088338,0.0034244119334481,0,0.0046155019835214,263.37
2018-01-01,0.0046155019835214,0.0279615626969123,0.0049251600354258,-0.0077373974208675,-0.0041472852057661,0,0.0075179405399248,265.35
2018-04-01,0.0075179405399248,0.0043674814190484,0.0100275111650247,0.0279615626969123,0.0118696846579242,0,0.0096476351987939,267.91
2018-07-01,0.0096476351987939,0.0046155019835214,0.0096697243254513,0.0043674814190484,0.0020529268984648,0,0.0101153372401179,270.62
2018-10-01,0.0101153372401179,0.0075179405399248,0.0104135795957358,0.0046155019835214,-0.0021784864631053,0,-0.0003325696548667,270.53
2019-01-01,-0.0003325696548667,0.0096476351987939,0.0099901102073565,0.0075179405399248,0.0029320081497214,0,0.0108305918012789,273.46
2019-04-01,0.0108305918012789,0.0101153372401179,0.0082239786922091,0.0096476351987939,0.0038252224994597,0,0.0168580413954508,278.07
2019-07-01,0.0168580413954508,-0.0003325696548667,0.0130642864319283,0.0101153372401179,0.0001937616575038,0,0.009853633977056,280.81
2019-10-01,0.009853633977056,0.0108305918012789,0.0174935299283816,-0.0003325696548667,0.0091030768869511,0,0.0076208112246713,282.95
2020-01-01,0.0076208112246713,0.0168580413954508,0.0145462753869225,0.0108305918012789,0.0092109957959076,0,0.0106732638275315,285.97
2020-04-01,0.0106732638275315,0.009853633977056,0.0124140168756723,0.0168580413954508,0.0026093405938845,0,0.0102807986851767,288.91
2020-07-01,0.0102807986851767,0.0076208112246713,0.0105834960083401,0.009853633977056,0.0042851995799124,0,0.0151604305839188,293.29
2020-10-01,0.0151604305839188,0.0106732638275315,0.0057280901285798,0.0076208112246713,0.0002747923790913,0,0.0185140986736678,298.72
2021-01-01,0.0185140986736678,0.0102807986851767,0.0092616039675554,0.0106732638275315,0.0008241506669512,0,0.0201191751472951,304.73
2021-04-01,0.0201191751472951,0.0151604305839188,0.0135630648553402,0.0102807986851767,0.0107051360253753,0,0.0457454139730253,318.67
2021-07-01,0.0457454139730253,0.0185140986736678,0.0149188674161033,0.0151604305839188,0.0002187754609372,0,0.0359619669250321,330.13
2021-10-01,0.0359619669250321,0.0201191751472951,0.0099481649796837,0.0185140986736678,0.0003507184070594,0,0.0199618332172175,336.72
2022-01-01,0.0199618332172175,0.0457454139730253,-0.0093720861832534,0.0201191751472951,0.0044107169111411,0,0.0264611546685673,345.63
2022-04-01,0.0264611546685673,0.0359619669250321,-0.0824853319435224,0.0457454139730253,-0.0032803744280924,0,0.0478257095738217,362.16
2022-07-01,0.0478257095738217,0.0199618332172175,0.0877385524997587,0.0359619669250321,0.006507028569922,0,-0.0041142036668876,360.67
2022-10-01,-0.0041142036668876,0.0264611546685673,0.0177184208241156,0.0199618332172175,0.0054510694496927,0,-0.0120608866831175,356.32
2023-01-01,-0.0120608866831175,0.0478257095738217,0.026645167806611,0.0264611546685673,0.0066643348316612,0,0.0032555006735519,357.48
2023-04-01,0.0032555006735519,-0.0041142036668876,0.0314284550333314,0.0478257095738217,0.013120298667455,0,0.0342396777442095,369.72
2023-07-01,0.0342396777442095,-0.0120608866831175,0.0236695318612234,-0.0041142036668876,0.0182954526797392,0,0.0081412961159796,372.73
2023-10-01,0.0081412961159796,0.0032555006735519,0.0357431369320386,-0.0120608866831175,0.0124955660894521,0,-0.0045072840930432,371.05
2024-01-01,-0.0045072840930432,0.0342396777442095,0.0176959408949528,0.0032555006735519,0.0144787525235636,0,0.0163859318151191,377.13
2024-04-01,0.0163859318151191,0.0081412961159796,0.0234102123968158,0.0342396777442095,0.0269117267456866,0,0.0398801474292684,392.17
2024-07-01,0.0398801474292684,-0.0045072840930432,0.0180664874794962,0.0081412961159796,0.0188319695101446,0,0.0059922992579748,394.52
2024-10-01,0.0059922992579748,0.0163859318151191,0.0175953793563803,-0.0045072840930432,-0.000868515721635,0,-0.0050187569704956,392.54
2025-01-01,-0.0050187569704956,0.0398801474292684,0.0160872874923829,0.0163859318151191,-0.0017602314495797,0,0.0128785075335,397.59532934720016
2025-04-01,0.0128785075335,0.0059922992579748,0.0106557272343514,0.0398801474292684,0.0171252452791084,0,0.0235302676306479,406.95085385543535
2025-07-01,0.0235302676306479,-0.0050187569704956,0.0187180543031997,0.0059922992579748,0.0032898196350634,0,0.0042281507102686,408.6715033972086
2025-10-01,0.0042281507102686,0.0128785075335,0.0117732253749744,-0.0050187569704956,0.0116731581240396,0,-0.0017698031471292,407.94823528435415
2026-01-01,-0.0017698031471292,0.0235302676306479,0.0115596134384297,0.0128785075335,0.0036410851696611,0,0.010148412034165,412.0882620646303
2026-04-01,0.010148412034165,0.0042281507102686,0.0137173020369676,0.0235302676306479,0.0142808288784717,0,0.0172599241855939,419.20087422563904
2026-07-01,0.0172599241855939,-0.0017698031471292,0.0123446093861627,0.0042281507102686,0.0065444713927875,0,0.0043770682466193,421.0357450611672
2026-10-01,0.0043770682466193,0.010148412034165,0.0118791837143761,-0.0017698031471292,0.0019545260629809,0,0.0003455047786378,421.1812149230632
2027-01-01,0.0003455047786378,0.0172599241855939,0.0122442069314665,0.010148412034165,0.003505606921011,0,0.0083273130223271,424.68852273885153
