Date,Year,Month,Unemployment_Rate,CPI,Interest_Rate,Mortgage_Rate,ZHVI,GDP_Growth,Median_Household_Income,Population,Poverty_Rate,Marriage_Rate,Divorce_Rate,Poverty_Rate_lag15,Unemployment_Rate_lag2,CPI_lag11,Median_Household_Income_future17,Population_future8,Divorce_Rate_future2,ZHVI_diff1,CPI_diff1,Median_Household_Income_diff1,Population_diff1,Mortgage_Rate_diff1,month_sin,month_cos,spring,summer,fall,winter,hot_market_season,price_to_income,monthly_payment,payment_to_income,CPI_yoy_pct,real_interest_rate,real_mortgage_rate,rising_rates,falling_rates,price_momentum,hot_market,cold_market,high_unemployment,ZHVI_ma3,ZHVI_ma6,Interest_Rate_ma3,Interest_Rate_ma6,Unemployment_Rate_ma3,Unemployment_Rate_ma6,CPI_ma3,CPI_ma6,ZHVI_mom_pct,ZHVI_yoy_pct,Median_Household_Income_mom_pct,Median_Household_Income_yoy_pct,CPI_mom_pct
2004-06-01,2004,6,8.2,194.75,1.03,6.2875,308384.999,3.45307643082959,43422.127890699005,567.754,19.9,6.760000000000001,1.71,17.5,7.9,190.2,48041.23615056013,567.136,1.8,5915.438000000024,0.6500000000000057,92.38352509544347,0.0,0.01750000000000007,1.2246467991473532e-16,-1.0,0,1,0,0,1,7.102024105687734,1525.0457364216902,42.14567485758857,2.7975719187120607,-1.7675719187120607,3.489928081287939,1,0,8.724326360213652,1,0,1,302741.4295,296194.2631,1.01,1.0066666666666666,8.066666666666665,7.833333333333333,194.1,192.92499999999998,1.9557134874804927,16.98260895147543,0.2132104088035769,-3.5657337748703055,0.3348789283874387
2004-07-01,2004,7,8.3,195.4,1.26,6.056,315222.5496,3.6773087317810114,43551.72796930728,567.754,19.9,7.279999999999999,1.8,17.5,8.1,190.5,48271.22955469596,567.136,1.89,6837.550600000017,0.6500000000000057,129.60007860827318,0.0,-0.2314999999999996,-0.4999999999999997,-0.8660254037844388,0,1,0,0,1,7.237888467299174,1521.0259810196437,41.909500778244414,2.733964248159837,-1.473964248159837,3.322035751840163,1,0,10.062945118383503,1,0,1,308692.3698666667,300997.6769,1.0966666666666667,1.05,8.200000000000001,7.983333333333332,194.75,193.70833333333334,2.2172124526718573,18.054584241874316,0.29846551724617143,-2.8435421526826765,0.3337612323491612
2004-08-01,2004,8,8.4,195.95,1.43,5.8675,322267.6722,3.8,43723.18985160536,567.754,19.9,6.24,1.8,17.5,8.2,190.8,48480.0,567.136,1.89,7045.122599999944,0.549999999999983,171.46188229808467,0.0,-0.18850000000000033,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,7.37063497182531,1523.8324096264694,41.8221748632236,2.8608923884514414,-1.4308923884514415,3.0066076115485583,1,0,11.314702964413748,1,0,1,315291.7402666667,306457.21771666664,1.24,1.1199999999999999,8.299999999999999,8.116666666666667,195.36666666666667,194.40833333333333,2.2349678374658843,19.17536396772952,0.3936970822809194,-1.9338001752433276,0.28147389969293
2004-09-01,2004,9,8.4,196.5,1.61,5.754,329347.7588,3.842246871242885,43928.74873148327,567.754,19.9,5.2,1.89,17.5,8.3,190.6,48657.546028085286,567.136,1.8,7080.086600000039,0.5500000000000114,205.5588798779063,0.0,-0.11350000000000016,-1.0,-1.8369701987210297e-16,0,0,1,0,0,7.497317094396544,1538.2568754002036,42.02050601904127,2.9874213836478036,-1.3774213836478035,2.766578616352196,1,0,12.39433233039664,1,0,1,322279.3268666666,312510.3781833334,1.4333333333333333,1.2216666666666667,8.366666666666667,8.216666666666667,195.95000000000002,195.025,2.196958370557911,20.264222737207007,0.4701369698221214,-0.8981157652631411,0.28068384792039325
2004-10-01,2004,10,8.4,196.85,1.76,5.7225,335353.0355,3.902145823818748,44156.27567098677,567.754,19.9,4.680000000000001,1.89,17.5,8.4,190.4,48796.4213422829,567.136,1.8,6005.276699999988,0.3499999999999943,227.5269395034993,0.0,-0.03149999999999942,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,7.594685702180866,1560.939762208501,42.42041898205094,3.2791185729275973,-1.5191185729275973,2.443381427072403,1,0,12.773091326947217,1,0,1,328989.4888333333,318840.92935,1.5999999999999999,1.3483333333333334,8.4,8.299999999999999,196.4333333333333,195.59166666666667,1.8233847170785689,20.93670189711736,0.5179454140482598,0.18391146320366758,0.17811704834604924
2004-11-01,2004,11,8.3,197.2,1.93,5.73,340532.8113,4.1,44416.94437768585,567.754,19.9,4.16,1.8,17.5,8.4,190.55,48934.30696732792,567.136,2.1,5179.775800000003,0.3499999999999943,260.6687066990853,0.0,0.007500000000000284,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,7.666732056225745,1586.3460913334645,42.8578628330069,3.5714285714285587,-1.6414285714285588,2.1585714285714417,1,0,12.584158939550294,1,0,1,335077.86853333336,325184.80439999996,1.7666666666666668,1.5033333333333332,8.366666666666665,8.333333333333334,196.85,196.10833333333335,1.5445740016270193,21.365811597558416,0.5903321843566678,1.3404552450795526,0.17780035560071017
2004-12-01,2004,12,8.2,197.7,2.16,5.752,345426.9585,4.45954366075684,44690.11364423264,567.754,19.9,4.16,1.8,17.5,8.4,190.7,49059.705094965146,567.136,2.0,4894.147200000007,0.5,273.16926654678537,0.0,0.021999999999999353,-2.4492935982947064e-16,1.0,0,0,0,1,0,7.729381966890078,1613.0054908260997,43.31174014011741,3.752295985305687,-1.5922959853056868,1.9997040146943128,1,0,12.011595771556971,1,0,1,340437.60176666663,331358.46431666665,1.95,1.6916666666666667,8.299999999999999,8.333333333333334,197.25,196.6,1.437202829682227,21.783852947950887,0.6150113889509701,2.4522710798944747,0.2535496957403627
2005-01-01,2005,1,8.1,198.2,2.28,5.71,350658.7808,4.721432215772957,44990.0,567.136,18.9,3.28,2.1,17.5,8.3,191.75,49189.34818527161,567.136,2.0,5231.8223,0.5,299.88635576736124,-0.6180000000000518,-0.041999999999999815,0.49999999999999994,0.8660254037844387,0,0,0,1,0,7.794149384307624,1629.9582094872271,43.475213411528614,3.932878867330891,-1.6528788673308914,1.7771211326691088,1,0,11.241654902216425,1,0,1,345539.5168666667,337264.50285,2.1233333333333335,1.8616666666666666,8.200000000000001,8.3,197.69999999999996,197.06666666666663,1.5145958273549143,22.435841583808024,0.671035115629115,3.544303797468351,0.25290844714214167
2005-02-01,2005,2,7.9,199.3,2.5,5.6275,355935.373,4.5,45303.742692503285,567.136,18.9,3.28,2.0,17.5,8.2,192.8,49322.886598753554,567.136,1.9,5276.592200000014,1.1000000000000227,313.74269250328507,0.0,-0.08249999999999957,0.8660254037844386,0.5000000000000001,0,0,0,1,0,7.8566438851618114,1639.6212915338192,43.430088396784186,3.9374185136897166,-1.4374185136897166,1.6900814863102838,1,0,10.447123215978603,1,0,1,350673.70410000003,342875.7863166667,2.313333333333333,2.0399999999999996,8.066666666666665,8.216666666666667,198.4,197.625,1.5047654554555479,22.943887140606645,0.6973609524411728,4.534644841172475,0.5549949545913258
2005-03-01,2005,3,7.7,200.4,2.63,5.928,361417.1738,3.703069780658831,45595.68684374742,567.136,18.9,3.69,2.0,17.5,8.1,193.45,49477.59548121095,567.136,1.9,5481.800799999968,1.0999999999999943,291.94415124413354,0.0,0.30049999999999955,1.0,6.123233995736766e-17,1,0,0,0,0,7.926564963009467,1720.1415188678084,45.27116412820156,3.941908713692932,-1.3119087136929322,1.9860912863070679,1,0,9.737250108167416,1,0,1,356003.77586666663,348220.68881666666,2.4699999999999998,2.21,7.8999999999999995,8.1,199.29999999999998,198.275,1.5401112718291143,23.338449576812238,0.644415083375538,5.333566862221706,0.5519317611640817
2005-04-01,2005,4,7.5,201.1,2.79,5.855,367803.7324,2.619387024813697,45924.70286092179,567.136,18.9,4.1,1.9,19.9,7.9,194.1,49657.8074776436,567.136,1.9,6386.558599999989,0.6999999999999886,329.01601717437006,0.0,-0.07299999999999951,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,8.008842942628405,1736.7990800799257,45.3820877710972,3.954510209356421,-1.164510209356421,1.9004897906435794,1,0,9.676577655430219,1,0,1,361718.7597333333,353629.1383,2.64,2.3816666666666664,7.699999999999999,7.95,200.26666666666665,198.98333333333335,1.7670877487228065,23.68566708362849,0.721594606748388,6.0999891807989925,0.3493013972055925
2005-05-01,2005,5,7.2,201.8,3.0,5.72,375339.1994,2.0,46245.25070158636,567.136,18.9,4.51,1.9,19.9,7.7,194.75,49864.59104676724,570.681,2.0,7535.467000000004,0.700000000000017,320.5478406645707,0.0,-0.13500000000000068,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,8.116275589508797,1746.583811782725,45.32142311572275,3.967027305512638,-0.9670273055126382,1.7529726944873616,1,0,10.221155479005084,1,0,1,368186.7018666666,359430.2029833333,2.8066666666666666,2.56,7.466666666666666,7.766666666666666,201.1,199.75,2.0487739346279676,24.091560869491914,0.6979856606482926,6.7286488269642675,0.348085529587272
2005-06-01,2005,6,7.0,202.3,3.04,5.582,383138.0612,2.240804762461953,46574.80135740167,567.136,18.9,5.33,1.9,19.9,7.5,195.4,50120.10434475794,570.681,2.0,7798.861800000013,0.5,329.5506558153138,0.0,-0.1379999999999999,1.2246467991473532e-16,-1.0,0,1,0,0,1,8.226295121688407,1756.1346159787245,45.24681754417332,3.8767650834403033,-0.8367650834403033,1.7052349165596965,1,0,10.917243652249574,1,0,1,375426.9976666667,365715.3867666667,2.9433333333333334,2.7066666666666666,7.233333333333333,7.566666666666667,201.73333333333335,200.51666666666665,2.0778170285616016,24.240174600710706,0.712615135209993,7.260522733106245,0.24777006937561907
2005-07-01,2005,7,6.7,202.8,3.26,5.695,390634.6477,2.86298648611217,46888.36141306701,567.136,18.9,5.739999999999999,2.0,19.9,7.2,195.95,50415.87707356172,570.681,2.1,7496.586499999976,0.5,313.56005566533713,0.0,0.11300000000000043,-0.4999999999999997,-0.8660254037844388,0,1,0,0,1,8.331164406848659,1812.8060610001921,46.39461068038073,3.7871033776867957,-0.5271033776867959,1.9078966223132046,1,0,11.40021841426535,1,0,1,383037.3027666667,372378.03125,3.1,2.8699999999999997,6.966666666666666,7.333333333333333,202.30000000000004,201.28333333333333,1.956627978050629,23.92344652871241,0.6732397058640593,7.66131127130294,0.24715768660406034
2005-08-01,2005,8,6.6,204.2,3.5,5.82,397355.1817,3.2,47202.93600790964,567.136,18.9,4.919999999999999,2.0,19.9,7.0,196.5,50780.0,570.681,2.1,6720.534000000043,1.3999999999999773,314.57459484262654,0.0,0.125,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,8.418018354481521,1869.245471020982,47.520234013606924,4.21025771880581,-0.7102577188058099,1.6097422811941904,1,0,11.636890245241238,1,0,1,390375.9635333333,379281.33269999997,3.266666666666667,3.0366666666666666,6.766666666666666,7.116666666666667,203.1,202.1,1.7204142130170963,23.299733723648398,0.6709012329762398,7.958582546503079,0.6903353057199135
2005-09-01,2005,9,6.4,205.6,3.62,5.774,403723.7529,2.769544343635219,47503.955647377785,567.136,18.9,4.1,2.1,19.9,6.7,196.85,51207.84854481894,570.681,2.0,6368.571200000006,1.4000000000000057,301.01963946814794,0.0,-0.04600000000000026,-1.0,-1.8369701987210297e-16,0,0,1,0,0,8.498739681740284,1889.7449052640493,47.736948542769106,4.631043256997458,-1.011043256997458,1.142956743002542,1,0,11.705746756630763,1,0,0,397237.8607666667,386332.4292166666,3.4599999999999995,3.2016666666666667,6.566666666666666,6.8999999999999995,204.20000000000002,202.96666666666667,1.6027401914713746,22.582814703520015,0.6377138053821563,8.13864956124326,0.6856023506366382
2005-10-01,2005,10,6.3,204.95,3.78,6.065,409437.9529,2.173352341332087,47778.58575836722,567.136,18.9,3.69,2.1,19.9,6.6,197.2,51638.72877499556,570.681,2.0,5714.199999999953,-0.6500000000000057,274.6301109894339,0.0,0.29100000000000037,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,8.569486651837476,1977.539042085802,49.667582512891414,4.114808229616451,-0.3348082296164514,1.9501917703835492,1,0,11.31968406854591,1,0,0,403505.62916666665,393271.46596666664,3.6333333333333333,3.3666666666666667,6.433333333333333,6.7,204.91666666666666,203.60833333333335,1.4153737447831771,22.091619743218338,0.5781205106960341,8.203386794598977,-0.31614785992217787
2005-11-01,2005,11,6.3,204.3,4.0,6.33,414189.5885,2.2,48041.23615056013,567.136,18.9,3.28,2.0,19.9,6.4,197.7,52149.49815333723,570.681,2.205,4751.635600000038,-0.6499999999999773,262.65039219291066,0.0,0.2649999999999997,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,8.621543109380854,2057.460810612766,51.39236977578341,3.6004056795131856,0.3995943204868144,2.7295943204868145,1,0,10.35074118613364,1,0,0,409117.0981,399746.5308166666,3.8000000000000003,3.533333333333333,6.333333333333332,6.55,204.95000000000002,204.025,1.160526415869545,21.629862015002853,0.5497240825026228,8.15970531888961,-0.3171505245181616
2005-12-01,2005,12,6.2,204.95,4.16,6.272,418401.3373,3.3331525251349383,48271.22955469596,567.136,18.9,3.28,2.0,19.9,6.3,198.2,52662.222499553405,570.681,2.1,4211.748800000001,0.6499999999999773,229.9934041358283,0.0,-0.05799999999999983,-2.4492935982947064e-16,1.0,0,0,0,1,0,8.66771659143074,2065.7269132871,51.35299678115136,3.667172483560943,0.492827516439057,2.604827516439057,1,0,9.203803973312997,1,0,0,414009.6262333333,405623.74350000004,3.9800000000000004,3.72,6.266666666666666,6.416666666666667,204.73333333333332,204.46666666666667,1.0168649615875047,21.125849330604574,0.4787416448132964,8.013217283293873,0.3181595692608896
2006-01-01,2006,1,6.2,205.6,4.29,6.145,421962.8742,4.83458962669707,48480.0,570.681,19.6,3.2,2.205,19.9,6.3,199.3,53194.72935524276,570.681,2.1,3561.5369000000064,0.6500000000000057,208.77044530404237,3.5450000000000728,-0.12700000000000067,0.49999999999999994,0.8660254037844387,0,0,0,1,0,8.703854665841584,2055.4806977783915,50.87823509352454,3.733602421796167,0.5563975782038328,2.4113975782038324,1,0,8.019827909392085,1,0,0,418184.60000000003,410845.1145833333,4.15,3.891666666666667,6.233333333333333,6.333333333333333,204.95000000000002,204.9333333333333,0.8512250278603473,20.334324221776345,0.43249456711578205,7.757279395421213,0.3171505245181727
2006-02-01,2006,2,6.2,206.0,4.49,6.2525,425445.939,5.5,48657.546028085286,570.681,19.6,3.2,2.1,19.9,6.2,200.4,53697.00893643128,570.681,1.995,3483.064799999993,0.4000000000000057,177.5460280852858,0.0,0.10750000000000082,0.8660254037844386,0.5000000000000001,0,0,0,1,0,8.743678498591592,2096.1884964780193,51.696528105254444,3.361766181635728,1.1282338183642722,2.8907338183642723,1,0,7.069432737688142,1,0,0,421936.7168333333,415526.9074666666,4.3133333333333335,4.056666666666667,6.2,6.266666666666667,205.51666666666665,205.23333333333335,0.8254434247570996,19.528985111575302,0.3662253054564468,7.402927741192955,0.1945525291828787
2006-03-01,2006,3,6.3,206.4,4.59,6.324,428958.7791,4.674884633576658,48796.4213422829,570.681,19.6,3.6,2.1,19.9,6.2,201.1,54186.19246704914,570.681,1.995,3512.840099999972,0.4000000000000057,138.87531419761217,0.0,0.07149999999999945,1.0,6.123233995736766e-17,1,0,0,0,0,8.790783571833375,2129.4820476513546,52.36815296877823,2.9940119760478945,1.5959880239521054,3.3299880239521054,1,0,6.250567626683723,1,0,0,425455.86409999995,419732.74516666663,4.456666666666667,4.218333333333333,6.233333333333333,6.25,206.0,205.36666666666667,0.8256842475113935,18.687990000546016,0.285413724147654,7.019818583946602,0.1941747572815622
2006-04-01,2006,4,6.3,207.75,4.79,6.5075,432150.4943,2.7980131378415973,48934.30696732792,570.681,19.6,4.0,1.995,18.9,6.2,201.8,54628.42595414112,570.681,1.995,3191.715200000035,1.3499999999999943,137.88562504501897,0.0,0.18350000000000044,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,8.831237654771222,2186.893573461643,53.628475619489734,3.306812531079073,1.483187468920927,3.2006874689209273,1,0,5.547248670800986,1,0,0,428851.7374666667,423518.1687333333,4.623333333333334,4.386666666666667,6.266666666666666,6.25,206.71666666666667,205.83333333333334,0.7440610509701129,17.494863763378188,0.28257323232336873,6.553344755480306,0.6540697674418672
2006-05-01,2006,5,6.4,209.1,4.94,6.5975,434766.9483,1.0,49059.705094965146,570.681,19.6,4.4,1.995,18.9,6.3,202.3,54995.86461948003,574.404,2.1,2616.453999999969,1.3499999999999943,125.39812763722875,0.0,0.08999999999999986,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,8.861996774306311,2220.767663644202,54.31995955162265,3.617443012884025,1.3225569871159752,2.980056987115975,1,0,4.968101654732915,0,0,0,431958.7405666667,426947.72870000004,4.773333333333333,4.543333333333334,6.333333333333333,6.266666666666667,207.75,206.63333333333335,0.6054497297840911,15.833078185011985,0.25625810481173517,6.085931745813289,0.6498194945848246
2006-06-01,2006,6,6.4,210.25,4.99,6.682,436218.3492,0.0052692071612249,49189.34818527161,570.681,19.6,5.2,1.995,18.9,6.3,202.8,55296.650292606064,574.404,2.1,1451.4009000000078,1.1500000000000057,129.6430903064611,0.0,0.08450000000000024,1.2246467991473532e-16,-1.0,0,1,0,0,1,8.868146566142414,2247.691644118658,54.83361891243764,3.929807217004444,1.0601927829955562,2.7521927829955564,1,0,4.258354434279665,0,0,0,434378.59726666665,429917.2306833334,4.906666666666667,4.6816666666666675,6.366666666666666,6.3,209.03333333333333,207.51666666666665,0.33383423134514256,13.854089002212655,0.2642557472685825,5.6136510552275976,0.5499760879961846
2006-07-01,2006,7,6.4,211.4,5.24,6.7625,436993.9705,-0.0771862309915388,49322.886598753554,570.681,19.6,5.6,2.1,18.9,6.4,204.2,55495.72294325902,574.404,2.205,775.6212999999989,1.1500000000000057,133.53841348194692,0.0,0.0804999999999998,-0.4999999999999997,-0.8660254037844388,0,1,0,0,1,8.859862036360283,2270.373217758484,55.236991368202496,4.240631163708075,0.9993688362919251,2.521868836291925,1,0,3.5621845472773916,0,0,0,435993.0893333333,432422.41339999996,5.0566666666666675,4.840000000000001,6.4,6.333333333333333,210.25,208.48333333333335,0.1778057482961115,11.867693527176094,0.27147831473386397,5.192173734201089,0.54696789536266
2006-08-01,2006,8,6.4,211.3,5.25,6.523999999999999,436981.835,0.6,49477.59548121095,570.681,19.6,4.8,2.1,18.9,6.4,205.6,55590.0,574.404,2.205,-12.135499999974854,-0.09999999999999432,154.7088824573948,0.0,-0.23850000000000104,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,8.831913328648788,2215.138565925339,53.724645534155805,3.4769833496572033,1.7730166503427967,3.047016650342796,1,0,2.7114833971890295,0,0,0,436731.3849,434345.0627333333,5.16,4.966666666666667,6.4,6.366666666666667,210.98333333333335,209.36666666666667,-0.002777040604495795,9.972602629835038,0.3136655072846217,4.818894047014699,-0.047303689687794304
2006-09-01,2006,9,6.4,211.2,5.25,6.4025,435540.019,1.81806481532316,49657.8074776436,570.681,19.6,4.0,2.205,18.9,6.4,204.95,55560.97839740802,574.404,2.1,-1441.8160000000498,-0.10000000000002274,180.21199643264845,0.0,-0.12149999999999928,-1.0,-1.8369701987210297e-16,0,0,1,0,0,8.770826605586324,2180.033230803796,52.681340756784735,2.7237354085603016,2.5262645914396984,3.6787645914396983,1,0,1.5342359733977462,0,0,0,436505.2748333333,435441.93604999996,5.246666666666667,5.076666666666667,6.4,6.383333333333334,211.29999999999998,210.16666666666666,-0.32994872658723695,7.880702057151612,0.3642294955523484,4.53404732492988,-0.047326076668252615
2006-10-01,2006,10,6.4,210.65,5.25,6.3575,433050.2928,2.9725327037965816,49864.59104676724,570.681,19.6,3.6,2.205,18.9,6.4,204.3,55436.34449372534,574.404,2.1,-2489.7261999999755,-0.549999999999983,206.7835691236396,0.0,-0.04499999999999993,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,8.68452510507604,2157.372624521039,51.91754499695399,2.781166138082458,2.468833861917542,3.5763338619175418,1,0,0.20821415499188145,0,0,0,435190.7156,435591.9024666667,5.25,5.153333333333333,6.4,6.4,211.05000000000004,210.65,-0.5716412020453143,5.767012982738073,0.41641703415264963,4.365983746253321,-0.26041666666666297
2006-11-01,2006,11,6.3,210.1,5.25,6.24,430698.6996,3.5,50120.10434475794,570.681,19.6,3.2,2.1,18.9,6.4,204.95,55220.39025025592,574.404,1.785,-2351.593200000003,-0.5500000000000114,255.51329799070663,0.0,-0.11749999999999972,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,8.593332061668917,2119.26833695209,50.7405568601633,2.8389623103279416,2.4110376896720584,3.4010376896720587,1,0,-0.9357309050072482,0,1,0,433096.3371333333,434913.8610166667,5.25,5.205,6.366666666666666,6.383333333333333,210.64999999999998,210.8166666666667,-0.5430300450313008,3.9858826871501662,0.5124143056764785,4.327257915851068,-0.26109660574412663
2006-12-01,2006,12,6.2,210.6005,5.24,6.135,429023.2547,2.9784874576350058,50415.87707356172,570.681,19.6,3.2,2.1,18.9,6.4,205.6,54950.91572662951,574.404,1.7,-1675.4449000000022,0.5005000000000166,295.7727288037786,0.0,-0.10500000000000043,-2.4492935982947064e-16,1.0,0,0,0,1,0,8.509685432507956,2087.6524316772734,49.69035675720606,2.7570139058306964,2.482986094169304,3.3779860941693034,1,0,-1.6494249985575804,0,1,0,430924.0823666666,433714.6786,5.246666666666667,5.246666666666667,6.3,6.3500000000000005,210.45016666666666,210.87508333333335,-0.3890062592610599,2.5386910731558965,0.5901279190666964,4.4429104844650125,0.23821989528796106
2007-01-01,2007,1,6.1,211.101,5.25,6.2175,427663.3343,1.934506898298846,50780.0,574.404,16.4,3.3600000000000003,1.785,18.9,6.3,206.0,54632.03685638641,574.404,1.7,-1359.9204000000027,0.5004999999999882,364.1229264382782,3.7229999999999563,0.08250000000000046,0.49999999999999994,0.8660254037844387,0,0,0,1,0,8.421885275699093,2099.330933768434,49.61002600476804,2.6755836575875547,2.5744163424124453,3.5419163424124456,1,0,-2.1351864853705105,0,1,0,429128.42953333334,432159.57256666664,5.246666666666667,5.248333333333334,6.199999999999999,6.300000000000001,210.6005,210.82525,-0.3169805797475833,1.3509387788694704,0.7222386033411299,4.744224422442245,0.23765375675746103
2007-02-01,2007,2,6.1,212.778,5.26,6.285,426337.1538,1.2,51207.84854481894,574.404,16.4,3.3600000000000003,1.7,18.9,6.2,206.4,54305.46281694236,574.404,1.615,-1326.1805000000168,1.6769999999999925,427.84854481893854,0.0,0.0674999999999999,0.8660254037844386,0.5000000000000001,0,0,0,1,0,8.325621284925775,2107.795000139467,49.39387363547561,3.2902912621359137,1.969708737864086,2.9947087378640864,1,0,-2.4359550780869488,0,1,0,427674.5809333334,430385.4590333333,5.250000000000001,5.25,6.133333333333333,6.25,211.49316666666664,211.07158333333336,-0.31009918167773654,0.2094778015967691,0.8425532588005824,5.241329916764825,0.7944064689413999
2007-03-01,2007,3,6.0,214.455,5.26,6.156000000000001,425111.6701,1.31335992464869,51638.72877499556,574.404,16.4,3.78,1.7,18.9,6.1,207.75,53971.50290744985,574.404,1.615,-1225.4836999999825,1.677000000000021,430.8802301766191,0.0,-0.12899999999999956,1.0,6.123233995736766e-17,1,0,0,0,0,8.232419352388222,2073.241269851204,48.178752320993,3.9026162790697816,1.3573837209302182,2.253383720930219,1,0,-2.3943491860847765,0,1,0,426370.7194,428647.40088333335,5.256666666666667,5.251666666666666,6.0666666666666655,6.183333333333334,212.778,211.61408333333335,-0.2874447345433295,-0.8968481792286931,0.8414339645601343,5.8248276298281665,0.7881453909708735
2007-04-01,2007,4,5.9,215.276,5.25,6.18,424365.1654,1.9527354521548683,52149.49815333723,574.404,16.4,4.2,1.615,19.6,6.1,209.1,53663.54318892454,574.404,1.615,-746.5046999999904,0.820999999999998,510.7693783416689,0.0,0.023999999999999133,0.8660254037844387,-0.4999999999999998,1,0,0,0,1,8.137473617717708,2074.88003832476,47.74458305751457,3.6226233453670265,1.6273766546329735,2.5573766546329733,0,0,-2.0055701484102517,0,1,0,425271.3297666667,427199.87964999996,5.256666666666667,5.251666666666666,6.0,6.1000000000000005,214.16966666666667,212.38508333333334,-0.17560202471609276,-1.8015318743556552,0.989120744174854,6.570423462124442,0.38283089692476846
2007-05-01,2007,5,5.9,216.097,5.25,6.2620000000000005,423326.9745,2.5,52662.222499553405,574.404,16.4,4.620000000000001,1.615,19.6,6.0,210.25,53411.64191438112,580.236,1.7,-1038.1908999999869,0.820999999999998,512.7243462161787,0.0,0.08200000000000074,0.49999999999999994,-0.8660254037844387,1,0,0,0,1,8.038532261026203,2087.8414297709355,47.57508507633474,3.346245815399329,1.903754184600671,2.9157541846006714,0,0,-1.7115735679829713,0,1,0,424267.9366666667,425971.25879999995,5.253333333333334,5.251666666666666,5.933333333333333,6.033333333333334,215.27599999999998,213.38458333333335,-0.24464564593124072,-2.6312887501526716,0.9831817455052017,7.343128943834554,0.38137089132090907
2007-06-01,2007,6,5.9,216.6475,5.25,6.657500000000001,421307.2456,2.547233307156661,53194.72935524276,574.404,16.4,5.460000000000001,1.615,19.6,5.9,211.4,53221.08656729877,580.236,1.7,-2019.7288999999873,0.5504999999999995,532.506855689353,0.0,0.3955000000000002,1.2246467991473532e-16,-1.0,0,1,0,0,1,7.920093789488881,2165.3891067957898,48.84820281351517,3.042806183115343,2.207193816884657,3.6146938168846576,1,0,-1.7985060286290322,0,1,0,422999.7951666667,424685.2572833333,5.25,5.253333333333333,5.9,5.983333333333333,216.00683333333333,214.3924166666667,-0.4771084815432647,-3.4182660191498404,1.0111742923380573,8.14278155279653,0.25474671096776813
2007-07-01,2007,7,5.9,217.198,5.26,6.695,418495.149,2.3410399848877037,53697.00893643128,574.404,16.4,5.88,1.7,19.6,5.9,211.3,53125.30738811512,580.236,1.785,-2812.096600000048,0.5504999999999995,502.27958118852257,0.0,0.037499999999999645,-0.4999999999999997,-0.8660254037844388,0,1,0,0,1,7.793639856093878,2159.255354825666,48.25420404436786,2.7426679280983857,2.517332071901614,3.9523320719016146,1,0,-2.1437856754791706,0,1,0,421043.12303333334,423157.22640000004,5.253333333333333,5.255,5.9,5.95,216.64750000000004,215.40858333333333,-0.6674693182632585,-4.233198338831546,0.94422809792718,8.868342141573414,0.25409940110086016
2007-08-01,2007,8,5.9,217.8275,5.02,6.572,415325.85,2.3,54186.19246704914,574.404,16.4,5.04,1.7,19.6,5.9,211.2,53140.0,580.236,1.785,-3169.298999999999,0.6294999999999789,489.18353061786183,0.0,-0.12300000000000022,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,7.664791178168893,2115.870973247414,46.8577888996519,3.08920965451962,1.9307903454803794,3.48279034548038,0,1,-2.582768989719708,0,1,0,418376.0815333333,421322.00909999997,5.176666666666667,5.215,5.9,5.916666666666667,217.22433333333333,216.25016666666667,-0.7573084198402524,-4.955808975446319,0.911007038021383,9.516624524783701,0.28982771480399183
2007-09-01,2007,9,5.9,218.457,4.94,6.3825,412504.4743,2.6815443162781527,54628.42595414112,574.404,16.4,4.2,1.785,19.6,5.9,210.65,53284.76869826108,580.236,1.7,-2821.375699999975,0.6295000000000073,442.23348709198035,0.0,-0.18949999999999978,-1.0,-1.8369701987210297e-16,0,0,1,0,0,7.551095736243339,2060.4120361989717,45.26021755622885,3.436079545454551,1.5039204545454492,2.946420454545449,0,1,-2.965619785745799,0,1,0,415441.8244333333,419220.8098,5.073333333333334,5.161666666666667,5.9,5.9,217.8275,216.91716666666665,-0.6793161802955416,-5.288961678628201,0.8161368550870352,10.009742131154997,0.2889901412815199
