Date,House_Index,CPI,Poverty_Rate,Unemployment_Rate,Median_Household_Income,Population,Interest_Rate,Mortgage_Rate,GDP,Interest_Rate_diff1,Mortgage_Rate_diff1,Population_diff1,CPI_diff1,House_Index_diff1,GDP_diff1,Poverty_Rate_diff1,Median_Household_Income_diff1,GDP_diff2
2012-04-01,212.12,242.3405,14.95,7.3,82175.0,5856.93475,0.14,3.91,16207.115,0.06000000000000001,-0.004999999999999893,24.394250000000284,3.346499999999992,-0.46000000000000796,138.3099999999995,-0.05000000000000071,-1905.0,-88.23600000000079
2012-07-01,215.37,241.744,14.9,8.3,80270.0,5881.329,0.16,3.55,16319.541,0.01999999999999999,-0.3600000000000003,24.394249999999374,-0.5964999999999918,3.25,112.42599999999948,-0.049999999999998934,-1905.0,-25.884000000000015
2012-10-01,216.89,243.9595,14.85,7.5,78365.0,5902.6365,0.16,3.3825000000000003,16420.419,0.0,-0.16749999999999954,21.30749999999989,2.2154999999999916,1.5199999999999818,100.87800000000243,-0.05000000000000071,-1905.0,-11.547999999997046
2013-01-01,218.51,243.473,14.8,8.1,76460.0,5923.944,0.14,3.414,16648.189,-0.01999999999999999,0.03149999999999986,21.3075000000008,-0.48649999999997817,1.6200000000000045,227.7699999999968,-0.049999999999998934,-1905.0,126.89199999999437
2013-04-01,222.72,245.488,14.8,7.0,78772.5,5945.2515,0.15,3.4450000000000003,16728.687,0.009999999999999981,0.03100000000000014,21.30749999999989,2.0149999999999864,4.210000000000008,80.49800000000323,0.0,2312.5,-147.27199999999357
2013-07-01,225.83,246.178,14.8,7.8,81085.0,5966.559,0.09,4.37,16953.838,-0.06,0.9249999999999998,21.30749999999989,0.6899999999999977,3.1100000000000136,225.15099999999802,0.0,2312.5,144.6529999999948
2013-10-01,227.43,247.551,14.8,7.8,83397.5,5984.016250000001,0.09,4.192,17192.019,0.0,-0.17799999999999994,17.457250000000386,1.3729999999999905,1.5999999999999943,238.1810000000005,0.0,2312.5,13.030000000002474
2014-01-01,229.09,247.679,14.8,7.0,85710.0,6001.4735,0.07,4.432,17197.738,-0.01999999999999999,0.2400000000000002,17.457249999999476,0.12800000000001432,1.6599999999999966,5.71900000000096,0.0,2312.5,-232.46199999999953
2014-04-01,233.89,250.017,14.475,6.1,86290.0,6018.93075,0.09,4.3375,17518.508,0.01999999999999999,-0.09450000000000003,17.457250000000386,2.337999999999994,4.799999999999983,320.77000000000044,-0.32500000000000107,580.0,315.0509999999995
2014-07-01,235.74,250.326,14.15,7.2,86870.0,6036.388,0.09,4.13,17804.228,0.0,-0.20750000000000046,17.457249999999476,0.3089999999999975,1.8500000000000227,285.7199999999975,-0.3249999999999993,580.0,-35.05000000000291
2014-10-01,238.95,250.303,13.825,6.3,87450.0,6052.081749999999,0.09,4.036,17912.079,0.0,-0.0940000000000003,15.693749999999454,-0.022999999999996135,3.2099999999999795,107.85100000000239,-0.32500000000000107,580.0,-177.86899999999514
2015-01-01,240.19,247.127,13.5,6.5,88030.0,6067.7755,0.11,3.67,18063.529,0.020000000000000004,-0.36599999999999966,15.693750000000364,-3.1759999999999877,1.240000000000009,151.4499999999971,-0.3249999999999993,580.0,43.5989999999947
2015-04-01,243.38,250.905,13.3,5.5,88120.0,6083.46925,0.12,3.672,18279.784,0.009999999999999995,0.002000000000000224,15.693750000000364,3.7779999999999916,3.1899999999999977,216.25500000000102,-0.1999999999999993,90.0,64.80500000000393
2015-07-01,245.63,250.992,13.1,6.2,88210.0,6099.163,0.13,4.046,18401.626,0.010000000000000009,0.3740000000000001,15.693749999999454,0.08699999999998909,2.25,121.84200000000055,-0.20000000000000107,90.0,-94.41300000000047
2015-10-01,246.65,251.8515,12.9,5.6,88300.0,6113.212,0.12,3.796,18435.137,-0.010000000000000009,-0.25000000000000044,14.049000000000888,0.859499999999997,1.0200000000000102,33.5109999999986,-0.1999999999999993,90.0,-88.33100000000195
2016-01-01,247.64,250.807,12.7,5.4,88390.0,6127.261,0.34,3.8725,18525.933,0.22000000000000003,0.07650000000000023,14.048999999999978,-1.0444999999999993,0.9899999999999807,90.7960000000021,-0.20000000000000107,90.0,57.28500000000349
2016-04-01,251.36,253.784,12.6,4.6,91160.0,6141.31,0.37,3.605,18711.702,0.02999999999999997,-0.26750000000000007,14.048999999999978,2.977000000000004,3.7200000000000273,185.76900000000023,-0.09999999999999964,2770.0,94.97299999999814
2016-07-01,253.91,254.305,12.5,5.3,93930.0,6155.359,0.39,3.44,18892.639,0.020000000000000018,-0.16500000000000004,14.048999999999978,0.521000000000015,2.549999999999983,180.93699999999808,-0.09999999999999964,2770.0,-4.832000000002154
2016-10-01,255.9,253.751,12.4,5.0,96700.0,6170.967000000001,0.4,3.47,19089.379,0.010000000000000009,0.03000000000000025,15.608000000000175,-0.554000000000002,1.990000000000009,196.7400000000016,-0.09999999999999964,2770.0,15.803000000003522
2017-01-01,253.92,254.495,12.3,5.2,99470.0,6186.575000000001,0.65,4.15,19280.084,0.25,0.6800000000000002,15.608000000000175,0.7439999999999998,-1.9800000000000182,190.7049999999981,-0.09999999999999964,2770.0,-6.0350000000034925
2017-04-01,261.02,255.4685,12.175,4.4,100327.5,6202.183,0.9,4.045,19438.643,0.25,-0.10500000000000043,15.607999999999265,0.9735000000000014,7.099999999999994,158.5590000000011,-0.125,857.5,-32.145999999997
2017-07-01,262.16,255.518,12.05,5.2,101185.0,6217.791,1.15,3.9675,19692.595,0.2499999999999999,-0.07750000000000012,15.608000000000175,0.04949999999999477,1.1400000000000432,253.95200000000114,-0.125,857.5,95.39300000000003
